Bellbrook,OH,2218.2
Belle Center,OH,1161.4
Belle Chasse,LA,0
Belle Fourche,SD,655.8
Belle Glade,FL,3109.1
Belle Haven,VA,0
Belle Mead,NJ,291.8
Belle,MO,1153.0
Belle Plaine,IA,787.0
Belle Plaine,KS,1800.0
Belle Plaine,MN,1127.1
Belle Rive,IL,0
Belle Rose,LA,0
Belle Valley,OH,543.9
Belle Vernon,PA,0
Belle,WV,1826.1
Belleair Beach,FL,900.0
Belleair,FL,1400.0
Bellefontaine,MS,0
Bellefontaine,OH,1331.7
Bellefonte,PA,3510.1
Bellemont,AZ,0
Bellerose,NY,9900.0
Belleview,FL,1932.2
Belleview,MO,0
Belleville,AR,195.3
Belleville,IL,0
Belleville,KS,990.0
Belleville,MI,3500.9
Belleville,NJ,10755.7
Belleville,PA,660.0
Belleville,WI,1509.5
Belleville,WV,0
Bellevue,IA,1635.1
Bellevue,ID,1555.8
Bellevue,KY,6903.6
Bellevue,MI,1256.9
Bellevue,NE,3163.2
Bellevue,OH,1335.8
Bellevue,TX,430.0
Bellevue,WA,3827.4
Bellflower,CA,12000.0
Bellflower,IL,0
Bellflower,MO,701.8
Bellingham,MA,860.0
Bellingham,MN,420.0
Bellingham,WA,3961.0
Bellmawr,NJ,3887.7
Bellmont,IL,0
Bellmore,NY,5400.0
Bellona,NY,0
Bellows Falls,VT,2286.1
Bellport,NY,1300.0
Bells,TN,955.6
Bells,TX,520.7
Bellville,GA,125.0
Bellville,OH,700.0
Bellville,TX,1543.0
Bellvue,CO,None
Bellwood,AL,0
Bellwood,IL,0
Bellwood,NE,1812.5
Bellwood,PA,4361.8
Belmar,NJ,5544.0
Belmond,IA,833.7
Belmont,CA,5859.0
Belmont,LA,0
Belmont,MA,5300.0
Belmont,MI,881.8
Belmont,MS,415.7
Belmont,NC,1014.0
Belmont,NH,241.0
Belmont,NY,973.0
Belmont,OH,1677.8
Belmont,VT,0
Belmont,WI,1120.5
Belmont,WV,2202.4
Beloit,KS,950.0
Beloit,OH,998.0
Beloit,WI,2128.0
Belpre,KS,200.0
Belpre,OH,1845.6
Belsano,PA,0
Belspring,VA,0
Belt,MT,1705.7
Belton,KY,0
Belton,MO,1622.2
Belton,SC,1076.0
Belton,TX,962.0
Beltrami,MN,53.5
Beltsville,MD,2300.0
Belva,WV,0
Belvedere,CA,860.0
Belvedere Tiburon,CA,0
Belvidere Center,VT,0
Belvidere,IL,0
Belvidere,NC,None
Belvidere,NE,100.0
Belvidere,NJ,1847.0
Belvidere,SD,64.5
Belvidere,TN,0
Belview,MN,404.2
Belvue,KS,1700.0
Belzoni,MS,2519.0
Bement,IL,0
Bemidji,MN,1039.6
Bemus Point,NY,0
Ben Bolt,TX,None
Ben Lomond,AR,32.3
Ben Lomond,CA,750.0
Ben Wheeler,TX,None
Bena,MN,232.0
Benavides,TX,756.0
Bend,OR,2321.7
Bend,TX,0
Bendena,KS,77.0
Bendersville,PA,1391.9
Benedict,KS,490.0
Benedict,MD,0
Benedict,MN,0
Benedict,ND,264.0
Benedict,NE,1231.6
Benedicta,ME,0
Benge,WA,0
Benham,KY,1268.1
Benicia,CA,1700.0
Benjamin,TX,258.0
Benkelman,NE,1200.0
Benld,IL,0
Bennet,NE,1409.8
Bennett,CO,420.0
Bennett,IA,2025.0
Bennett,NC,0
Bennettsville,SC,675.0
Bennington,IN,0
Bennington,KS,1600.0
Bennington,NE,1756.6
Bennington,NH,130.0
Bennington,OK,514.1
Bennington,VT,373.0
Benoit,MS,490.0
Bensalem,PA,0
Bensenville,IL,0
Benson,AZ,123.0
Benson,IL,0
Benson,MN,1080.0
Benson,NC,1458.0
Bent Mountain,VA,None
Bent,NM,0
Bentley,KS,1800.0
Bentley,LA,0
Bentley,MI,34.0
Bentleyville,PA,680.0
Benton,AR,458.3
Benton,CA,9.8
Benton City,MO,1040.0
Benton City,WA,1235.0
Benton Harbor,MI,2265.9
Benton,IA,64.1
Benton,IL,0
Benton,KS,630.0
Benton,KY,1007.4
Benton,LA,0
Benton,MO,1628.3
Benton,MS,None
Benton,PA,0
Benton Ridge,OH,879.4
Benton,TN,502.1
Benton,WI,1158.3
Bentonia,MS,366.0
Bentonville,AR,1224.0
Bentonville,VA,None
Benwood,WV,1092.3
Benzonia,MI,439.8
Berclair,TX,0
Berea,KY,1458.2
Berea,OH,3337.9
Beresford,SD,1126.4
Bergen,NY,0
Bergenfield,NJ,9306.5
Berger,MO,712.9
Bergheim,TX,None
Bergholz,OH,1185.7
Bergland,MI,5.6
Bergoo,WV,420.0
Bergton,VA,None
Berino,NM,0
Berkeley,CA,11351.0
Berkeley Heights,NJ,2122.4
Berkeley,IL,3720.7
Berkeley Springs,WV,1835.3
Berkey,OH,56.7
Berkley,MA,370.0
Berkley,MI,5713.7
Berkshire,MA,0
Berkshire,NY,47.0
Berlin Center,OH,0
Berlin,CT,740.0
Berlin,GA,850.0
Berlin Heights,OH,446.3
Berlin,IL,0
Berlin,MA,220.0
Berlin,MD,1423.8
Berlin,ND,340.0
Berlin,NH,160.0
Berlin,NJ,2114.9
Berlin,NY,31.0
Berlin,OH,0
Berlin,PA,2420.0
Berlin,WI,955.7
Bern,ID,None
Bern,KS,570.0
Bernalillo,NM,1436.9
Bernard,IA,1018.2
Bernard,ME,0
Bernardston,MA,91.0
Bernardsville,NJ,597.2
Berne,IN,1922.6
Berne,NY,43.6
Bernhards Bay,NY,0
Bernice,LA,0
Bernie,MO,1494.7
Bernville,PA,0
Berrien Center,MI,145.0
Berrien Springs,MI,1914.9
Berry,AL,107.0
Berry Creek,CA,25.0
Berry,KY,1142.8
Berrysburg,PA,607.0
Berryton,KS,0
Berryville,AR,880.0
Berryville,VA,1847.0
Bertha,MN,487.3
Berthold,ND,1227.0
Berthoud,CO,1200.0
Bertram,TX,1090.0
Bertrand,MO,1052.6
Bertrand,NE,1363.6
Berwick,IA,None
Berwick,IL,0
Berwick,LA,0
Berwick,ME,193.1
Berwick,PA,3406.0
Berwind,WV,920.0
Berwyn,IL,14564.0
Berwyn,NE,319.2
Berwyn,PA,2000.0
Beryl,UT,0
Bessemer,AL,727.3
Bessemer City,NC,1115.0
Bessemer,MI,348.3
Bessemer,PA,0
Bessie,OK,360.0
Bethalto,IL,0
Bethany Beach,DE,0
Bethany,CT,0
Bethany,IL,0
Bethany,LA,0
Bethany,MO,741.4
Bethany,OK,3896.7
Bethany,WV,1419.2
Bethel,AK,54.4
Bethel,CT,1100.0
Bethel,DE,0
Bethel Island,CA,380.0
Bethel,ME,40.4
Bethel,MN,512.1
Bethel,MO,871.4
Bethel,NC,1606.8
Bethel,NY,None
Bethel,OH,1936.4
Bethel,OK,0
Bethel,PA,0
Bethel Park,PA,2869.8
Bethel Springs,TN,345.2
Bethel,VT,45.0
Bethelridge,KY,None
Bethera,SC,0
Bethesda,MD,1623.9
Bethesda,OH,2025.8
Bethlehem,CT,185.0
Bethlehem,GA,258.0
Bethlehem,IN,0
Bethlehem,KY,0
Bethlehem,NH,28.0
Bethlehem,NY,None
Bethlehem,PA,3704.4
Bethpage,NY,4527.0
Bethpage,TN,0
Bethune,CO,1200.0
Bethune,SC,309.4
Betsy Layne,KY,0
Bettendorf,IA,1636.0
Betterton,MD,348.5
Bettles,AK,7.5
Bettsville,OH,1271.2
Beulah,CO,None
Beulah,MI,795.3
Beulah,MO,0
Beulah,MS,751.0
Beulah,ND,1253.4
Beulah,WY,130.0
Beulaville,NC,854.0
Beverly Hills,CA,6000.0
Beverly Hills,FL,2853.0
Beverly,KS,810.0
Beverly,KY,0
Beverly,MA,2617.2
Beverly,NJ,4645.4
Beverly,OH,1930.9
Beverly Shores,IN,171.2
Beverly,WA,0
Beverly,WV,1560.0
Bevier,MO,697.1
Bevington,IA,140.0
Bevinsville,KY,0
Bexar,AR,0
Beyer,PA,0
Bickleton,WA,8.8
Bickmore,WV,0
Bicknell,IN,2159.3
Bicknell,UT,529.0
Biddeford,ME,707.1
Biddle,MT,0
Bidwell,OH,0
Bieber,CA,53.0
Bienville,LA,0
Big Arm,MT,24.0
Big Bar,CA,0
Big Bay,MI,69.2
Big Bear City,CA,380.0
Big Bear Lake,CA,770.0
Big Bend,CA,18.0
Big Bend National Park,TX,0
Big Bend,WI,0
Big Cabin,OK,121.0
Big Clifty,KY,None
Big Cove Tannery,PA,0
Big Creek,CA,380.0
Big Creek,MS,136.0
Big Falls,MN,38.9
Big Flat,AR,94.5
Big Flats,NY,174.0
Big Horn,WY,270.0
Big Indian,NY,0
Big Island,VA,0
Big Lake,AK,None
Big Lake,MN,1455.9
Big Lake,TX,2327.4
Big Oak Flat,CA,0
Big Pine,CA,590.0
Big Pine Key,FL,503.2
Big Piney,WY,1226.7
Big Pool,MD,0
Big Prairie,OH,0
Big Rapids,MI,2431.4
Big Rock,IL,0
Big Rock,TN,0
Big Sandy,MT,1359.1
Big Sandy,TN,810.4
Big Sandy,TX,800.0
Big Sky,MT,10.1
Big Spring,TX,1320.0
Big Springs,NE,909.1
Big Stone City,SD,389.2
Big Stone Gap,VA,996.0
Big Sur,CA,None
Big Timber,MT,1783.7
Big Wells,TX,1259.0
Bigelow,AR,411.3
Bigelow,MN,587.5
Bigfoot,TX,12.7
Bigfork,MN,252.0
Bigfork,MT,247.1
Biggers,AR,355.0
Biggs,CA,2700.0
Biggsville,IL,0
Bighorn,MT,0
Bigler,PA,0
Biglerville,PA,1725.3
Billerica,MA,1500.0
Billings,MO,1162.9
Billings,MT,2399.7
Billings,OK,687.2
Billingsley,AL,42.6
Biloxi,MS,1200.0
Bim,WV,0
Bimble,KY,0
Binford,ND,522.9
Bingen,WA,1148.4
Binger,OK,771.0
Bingham Canyon,UT,0
Bingham,IL,0
Bingham Lake,MN,168.0
Bingham,ME,26.4
Bingham,NE,0
Binghamton,NY,4516.8
Biola,CA,2500.0
Birch Run,MI,822.8
Birch Tree,MO,492.0
Birchdale,MN,0
Birchleaf,VA,None
Birchrunville,PA,0
Birchwood,TN,0
Birchwood,WI,405.5
Bird City,KS,200.0
Bird in Hand,PA,0
Bird Island,MN,681.0
Birdsboro,PA,0
Birdseye,IN,650.0
Birdsnest,VA,0
Birmingham,AL,1415.85
Birmingham,IA,422.6
Birmingham,MI,4196.9
Birmingham,NJ,None
Birmingham,OH,0
Birnamwood,WI,370.1
Birney,MT,7.2
Bisbee,AZ,1080.0
Bisbee,ND,484.6
Biscoe,AR,0
Biscoe,NC,855.8
Bishop,CA,2000.0
Bishop,GA,182.5
Bishop Hill,IL,0
Bishop,TX,1394.1
Bishop,VA,0
Bishopville,MD,0
Bishopville,SC,1554.8
Bismarck,AR,0
Bismarck,IL,0
Bismarck,MO,1546.0
Bismarck,ND,1986.1
Bison,KS,980.0
Bison,OK,0
Bison,SD,340.0
Bitely,MI,0
Bittinger,MD,None
Bivalve,MD,150.0
Bivins,TX,0
Biwabik,MN,108.0
Bixby,MO,None
Bixby,OK,889.3
Blachly,OR,None
Black,AL,65.2
Black Canyon City,AZ,135.1
Black Creek,NC,1062.0
Black Creek,NY,0
Black Creek,WI,1277.7
Black Diamond,WA,689.5
Black Eagle,MT,530.0
Black Earth,WI,1574.1
Black Hawk,CO,79.0
Black Hawk,SD,1314.5
Black Lick,PA,570.0
Black,MO,0
Black Mountain,NC,1171.0
Black Oak,AR,585.0
Black River Falls,WI,883.4
Black River,MI,17.0
Black River,NY,None
Black Rock,AR,204.9
Blackburn,MO,803.2
Blackduck,MN,470.1
Blackey,KY,314.6
Blackfoot,ID,2041.0
Blackford,KY,0
Blacklick,OH,None
Blacksburg,SC,987.0
Blacksburg,VA,2142.5
Blackshear,GA,746.1
Blackstock,SC,0
Blackstone,IL,0
Blackstone,MA,810.0
Blackstone,VA,804.6
Blacksville,WV,570.0
Blackville,SC,269.0
Blackwater,MO,490.9
Blackwater,VA,0
Blackwell,MO,0
Blackwell,OK,1300.0
Blackwell,TX,526.0
Blackwood,NJ,3706.4
Bladen,NE,658.3
Bladenboro,NC,789.5
Bladensburg,MD,9148.0
Bladensburg,OH,0
Blain,PA,714.1
Blaine,KY,74.9
Blaine,ME,39.0
Blaine,OH,0
Blaine,TN,210.0
Blaine,WA,321.2
Blair,NE,1455.4
Blair,OK,2000.0
Blair,SC,0
Blair,WI,1187.8
Blairs,VA,0
Blairsburg,IA,330.8
Blairsden,CA,72.0
Blairsden-Graeagle,CA,0
Blairstown,IA,1330.8
Blairstown,MO,388.0
Blairstown,NJ,193.6
Blairsville,GA,599.1
Blairsville,PA,2591.3
Blakely,GA,323.6
Blakesburg,IA,1096.3
Blakeslee,OH,872.7
Blakeslee,PA,0
Blanca,CO,220.0
Blanch,NC,0
Blanchard,IA,165.2
Blanchard,ID,0
Blanchard,LA,0
Blanchard,MI,33.9
Blanchard,ND,100.0
Blanchard,OK,253.7
Blanchard,PA,0
Blanchardville,WI,1650.0
Blanchester,OH,1022.4
Blanco,NM,0
Blanco,OK,0
Blanco,TX,781.0
Bland,MO,829.2
Bland,VA,None
Blandburg,PA,0
Blandford,MA,23.8
Blanding,UT,1500.0
Blandinsville,IL,0
Blandon,PA,None
Blanket,TX,635.0
Blanks,LA,0
Blauvelt,NY,0
Bledsoe,KY,0
Bledsoe,TX,None
Bleiblerville,TX,0
Blencoe,IA,294.7
Blenheim,SC,211.0
Blessing,TX,423.8
Blevins,AR,365.0
Bliss,ID,512.9
Bliss,NY,0
Blissfield,MI,1491.1
Blissfield,OH,0
Block Island,RI,None
Blocksburg,CA,0
Blockton,IA,295.4
Blodgett,MO,1638.5
Blodgett,OR,0
Blomkest,MN,152.4
Bloomburg,TX,401.0
Bloomdale,OH,1011.9
Bloomer,WI,1203.7
Bloomery,WV,0
Bloomfield,CT,780.0
Bloomfield Hills,MI,780.0
Bloomfield,IA,1173.3
Bloomfield,IN,1742.8
Bloomfield,KY,636.8
Bloomfield,MO,1431.9
Bloomfield,MT,0
Bloomfield,NE,1253.7
Bloomfield,NJ,8920.5
Bloomfield,NM,1600.0
Bloomfield,NY,None
Bloomfield,PA,1983.1
Blooming Grove,NY,0
Blooming Grove,TX,975.1
Blooming Prairie,MN,1415.6
Bloomingburg,NY,0
Bloomingburg,OH,1340.0
Bloomingdale,GA,212.0
Bloomingdale,IL,3100.0
Bloomingdale,IN,223.0
Bloomingdale,MI,398.2
Bloomingdale,NJ,878.6
Bloomingdale,NY,0
Bloomingdale,OH,2244.4
Bloomingrose,WV,0
Bloomington,CA,4000.0
Bloomington,ID,228.9
Bloomington,IL,0
Bloomington,IN,3471.7
Bloomington,MD,None
Bloomington,NE,128.8
Bloomington,NY,0
Bloomington Springs,TN,0
Bloomington,TX,961.4
Bloomington,WI,574.2
Bloomsburg,PA,3415.0
Bloomsbury,NJ,991.9
Bloomsdale,MO,319.6
Bloomville,NY,0
Bloomville,OH,1593.3
Blossburg,PA,311.8
Blossom,TX,573.2
Blossvale,NY,0
Blounts Creek,NC,0
Blountstown,FL,763.8
Blountsville,AL,311.0
Blountville,TN,630.0
Blowing Rock,NC,414.0
Bloxom,VA,1300.0
Blue,AZ,0
Blue Bell,PA,0
Blue Creek,OH,0
Blue Diamond,NV,40.0
Blue Earth,MN,1025.4
Blue Eye,MO,142.7
Blue Grass,IA,502.4
Blue Hill,ME,43.0
Blue Hill,NE,1282.2
Blue Island,IL,5824.6
Blue Jay,CA,None
Blue Lake,CA,2000.0
Blue Mound,IL,0
Blue Mound,KS,436.5
Blue Mounds,WI,939.6
Blue Mountain,AR,120.0
Blue Mountain,MS,580.8
Blue Point,NY,0
Blue Rapids,KS,510.0
Blue Ridge,GA,542.0
Blue Ridge Summit,PA,None
Blue Ridge,TX,733.9
Blue Ridge,VA,None
Blue River,KY,0
Blue River,OR,0
Blue River,WI,542.5
Blue Rock,OH,0
Blue Springs,MO,2360.8
Blue Springs,MS,139.8
Blue Springs,NE,429.9
Bluebell,UT,0
Bluefield,VA,670.0
Bluefield,WV,1179.1
Bluejacket,OK,847.5
Bluemont,VA,None
Bluewater,NM,0
Bluff City,AR,68.7
Bluff City,KS,120.0
Bluff City,TN,1155.3
Bluff Dale,TX,None
Bluff,UT,14.5
Bluffs,IL,0
Bluffton,AR,0
Bluffton,GA,73.8
Bluffton,IN,1202.6
Bluffton,MN,75.0
Bluffton,OH,1162.0
Bluffton,SC,251.0
Bluffton,TX,0
Bluford,IL,0
Blum,TX,395.8
Blunt,SD,722.4
Bly,OR,None
Blythe,CA,770.0
Blythe,GA,256.4
Blythedale,MO,622.6
Blytheville,AR,887.2
Blythewood,SC,210.0
Boalsburg,PA,642.0
Boardman,OR,849.6
Boaz,AL,666.0
Boaz,KY,0
Bobtown,PA,0
Boca Grande,FL,0
Boca Raton,FL,2682.8
Bock,MN,706.7
Bode,IA,736.6
Bodega Bay,CA,86.0
Bodega,CA,76.0
Bodfish,CA,250.0
Boelus,NE,266.2
Boerne,TX,None
Bogalusa,LA,0
Bogard,MO,298.2
Bogart,GA,437.1
Bogata,TX,989.9
Boggstown,IN,0
Bogota,NJ,4132.3
Bogota,TN,0
Bogue Chitto,MS,84.6
Bogue,KS,550.0
Bohannon,VA,0
Bohemia,NY,1170.1
Boiceville,NY,0
Boiling Springs,NC,1044.0
Boiling Springs,PA,1306.0
Bois D Arc,MO,0
Boise City,OK,970.0
Boise,ID,2675.2
Boissevain,VA,0
Bokchito,OK,1417.9
Bokeelia,FL,226.9
Bokoshe,OK,1024.0
Bolckow,MO,566.7
Boles,AR,0
Boley,OK,740.0
Boligee,AL,92.3
Bolinas,CA,280.0
Boling,TX,0
Bolingbrook,IL,3100.0
Bolivar,MO,1247.0
Bolivar,NY,0
Bolivar,OH,1440.6
Bolivar,PA,2749.9
Bolivar,TN,684.4
Bolivia,NC,225.0
Bolt,WV,0
Bolton,CT,359.0
Bolton Landing,NY,0
Bolton,MA,240.0
Bolton,MS,410.4
Bolton,NC,184.0
Bombay,NY,0
Bomont,WV,0
Bomoseen,VT,0
Bon Air,AL,86.0
Bon Aqua,TN,0
Bon Secour,AL,220.0
Bonaire,GA,None
Bonanza,OR,506.1
Bonaparte,IA,1170.3
Boncarbo,CO,0
Bond,CO,None
Bondsville,MA,512.1
Bonduel,WI,634.3
Bondurant,IA,460.6
Bondurant,WY,1.8
Bondville,IL,0
Bondville,VT,0
Bone Gap,IL,0
Bonesteel,SD,785.7
Bonfield,IL,0
Bonham,TX,1100.0
Bonifay,FL,775.9
Bonita,CA,2400.0
Bonita,LA,0
Bonita Springs,FL,0
Bonne Terre,MO,1699.0
Bonneau,SC,162.0
Bonner,MT,0
Bonner Springs,KS,450.0
Bonnerdale,AR,0
Bonners Ferry,ID,1042.2
Bonney Lake,WA,2188.2
Bonnie,IL,0
Bonnieville,KY,510.0
Bonnyman,KY,0
Bono,AR,1483.0
Bonsall,CA,290.0
Boody,IL,0
Booker,TX,1260.3
Boomer,NC,0
Boomer,WV,0
Boon,MI,18.6
Boone,CO,850.0
Boone,IA,1403.7
Boone,NC,2384.0
Boones Mill,VA,387.5
Booneville,AR,995.6
Booneville,IA,0
Booneville,KY,135.0
Booneville,MS,335.8
Boons Camp,KY,0
Boonsboro,MD,1150.3
Boonton,NJ,3574.6
Boonville,CA,190.0
Boonville,IN,2082.0
Boonville,MO,1207.4
Boonville,NC,940.0
Boonville,NY,63.0
Boothbay Harbor,ME,0
Boothbay,ME,142.3
Boothville,LA,230.0
Bordelonville,LA,121.0
Borden,IN,581.3
Bordentown,NJ,4222.3
Borderland,WV,None
Borger,TX,1637.9
Boring,OR,None
Boron,CA,160.0
Borrego Springs,CA,79.0
Borup,MN,440.0
Boscobel,WI,1077.0
Bosler,WY,0
Bosque Farms,NM,1049.2
Bosque,NM,0
Boss,MO,None
Bossier City,LA,1382.6
Bostic,NC,377.6
Boston,GA,644.1
Boston,IN,657.1
Boston,KY,0
Boston,MA,13340.0
Boston,NY,0
Boston,VA,0
Bostwick,GA,103.9
Boswell,IN,836.6
Boswell,OK,1013.0
Boswell,PA,1852.2
Bosworth,MO,554.5
Bothell,WA,2764.4
Botkins,OH,931.5
Bottineau,ND,2028.4
Bouckville,NY,0
Boulder City,NV,72.0
Boulder,CO,3800.0
Boulder Creek,CA,660.0
Boulder Junction,WI,11.7
Boulder,MT,1046.9
Boulder,UT,8.6
Boulder,WY,89.0
Boulevard,CA,81.0
Bound Brook,NJ,6269.6
Bountiful,UT,3152.0
Bourbon,IN,1828.3
Bourbon,MO,1217.9
Bourbonnais,IL,0
Bourg,LA,0
Bourneville,OH,0
Bouse,AZ,60.9
Bouton,IA,921.4
Boutte,LA,0
Bovey,MN,351.1
Bovill,ID,1368.4
Bovina,TX,None
Bow,NH,103.6
Bow,WA,0
Bowbells,ND,420.0
Bowden,WV,0
Bowdle,SD,784.4
Bowdoin,ME,70.4
Bowdoinham,ME,84.0
Bowdon,GA,576.2
Bowdon,ND,524.0
Bowen,IL,0
Bowers,PA,None
Bowerston,OH,780.4
Bowersville,GA,107.7
Bowersville,OH,2080.0
Bowie,AZ,0
Bowie,MD,2969.5
Bowie,TX,945.6
Bowlegs,OK,98.7
Bowler,WI,296.1
Bowling Green,FL,2065.7
Bowling Green,IN,None
Bowling Green,KY,1536.9
Bowling Green,MO,1982.9
Bowling Green,OH,2390.8
Bowling Green,VA,694.3
Bowlus,MN,232.0
Bowman,GA,276.0
Bowman,ND,1078.4
Bowman,SC,1033.0
Bowmanstown,PA,0
Bowmansville,NY,0
Bowmansville,PA,0
Box Elder,MT,138.1
Box Elder,SD,561.2
Box Springs,GA,0
Boxborough,MA,480.0
Boxford,MA,330.0
Boxholm,IA,191.2
Boyce,LA,0
Boyce,VA,1643.0
Boyceville,WI,282.1
Boyd,MN,336.5
Boyd,MT,0
Boyd,TX,382.1
Boyd,WI,298.4
Boyden,IA,942.7
Boyds,MD,0
Boydton,VA,553.0
Boyers,PA,0
Boyertown,PA,2000.0
Boykin,AL,0
Boykins,VA,905.6
Boyle,MS,463.0
Boylston,MA,220.0
Boyne City,MI,920.0
Boyne Falls,MI,534.5
Boynton Beach,FL,4217.5
Boynton,OK,620.0
Boynton,PA,0
Boys Ranch,TX,0
Boys Town,NE,564.4
Bozeman,MT,1949.8
Bozman,MD,0
Bozrah,CT,130.0
Braceville,IL,0
Bracey,VA,0
Brackenridge,PA,0
Brackettville,TX,591.8
Brackney,PA,0
Braddock Heights,MD,626.6
Braddock,ND,84.0
Braddock,PA,0
Braddyville,IA,300.0
Bradenton Beach,FL,1482.0
Bradenton,FL,4088.5
Bradenville,PA,0
Bradford,AR,1142.9
Bradford,IA,170.0
Bradford,IL,0
Bradford,ME,31.3
Bradford,NH,46.0
Bradford,NY,0
Bradford,OH,2141.9
Bradford,PA,2659.7
Bradford,RI,795.0
Bradford,TN,580.0
Bradford,VT,87.8
Bradfordsville,KY,1068.3
Bradfordwoods,PA,0
Bradgate,IA,245.7
Bradley,AR,625.6
Bradley Beach,NJ,7023.6
Bradley,CA,1100.0
Bradley,IL,0
Bradley,ME,30.1
Bradley,OK,801.8
Bradley,SC,21.8
Bradley,SD,288.0
Bradley,WV,490.0
Bradleyville,MO,0
Bradner,OH,1588.7
Bradshaw,NE,827.3
Bradshaw,WV,437.7
Brady,MT,0
Brady,NE,1297.0
Brady,TX,601.1
Bradyville,TN,0
Bragg City,MO,745.0
Braggadocio,MO,0
Braggs,OK,896.7
Braham,MN,1113.7
Braidwood,IL,0
Brainard,NE,1000.0
Brainard,NY,0
Brainerd,MN,1141.1
Braintree,MA,992.9
Braithwaite,LA,0
Braman,OK,None
Bramwell,WV,650.0
Branch,AR,103.0
Branch,LA,53.0
Branch,MI,6.7
Branchdale,PA,510.0
Branchland,WV,0
Branchport,NY,None
Branchville,IN,0
Branchville,NJ,1419.2
Branchville,SC,331.0
Branchville,VA,281.9
Brandamore,PA,0
Brandenburg,KY,518.0
Brandon,FL,3605.7
Brandon,IA,965.6
Brandon,MN,1040.4
Brandon,MS,None
Brandon,SD,1635.9
Brandon,TX,0
Brandon,VT,99.0
Brandon,WI,1156.6
Brandt,SD,84.9
Brandy Station,VA,None
Brandywine,MD,320.0
Branford,CT,1000.0
Branford,FL,890.0
Branscomb,CA,None
Branson,CO,370.0
Branson,MO,669.2
Brant Lake,NY,0
Brant,MI,54.6
Brant,NY,0
Brantingham,NY,0
Brantley,AL,260.0
Brantwood,WI,0
Braselton,GA,634.0
Brashear,MO,780.0
Brashear,TX,28.2
Brasher Falls,NY,0
Brasstown,NC,0
Brattleboro,VT,375.3
Brave,PA,0
Brawley,CA,3200.0
Braxton,MS,304.0
Bray,OK,16.6
Braymer,MO,1488.1
Brayton,IA,206.5
Brazil,IN,2611.2
Brazoria,TX,1156.0
Brea,CA,3200.0
Breaux Bridge,LA,0
Breckenridge,CO,910.0
Breckenridge,MI,1241.1
Breckenridge,MN,1376.4
Breckenridge,MO,696.4
Breckenridge,TX,1412.8
Brecksville,OH,697.8
Breda,IA,652.7
Breeden,WV,None
Breeding,KY,0
Breedsville,MI,306.2
Breese,IL,0
Breesport,NY,0
Breezewood,PA,None
Breinigsville,PA,1300.0
Bremen,AL,None
Bremen,GA,593.0
Bremen,IN,1686.8
Bremen,KS,None
Bremen,KY,619.1
Bremen,ME,48.9
Bremen,OH,1657.0
Bremerton,WA,1328.0
Bremond,TX,1000.0
Brenham,TX,1785.9
Brent,AL,564.0
Brentford,SD,481.3
Brenton,WV,0
Brentwood,CA,3500.0
Brentwood,MD,8015.8
Brentwood,NY,5500.0
Brentwood,TN,676.7
Brethren,MI,13.3
Bretton Woods,NH,None
Brevard,NC,1412.6
Brevig Mission,AK,None
Brewer,ME,622.6
Brewerton,NY,0
Brewster,KS,1200.0
Brewster,MA,429.0
Brewster,MN,347.8
Brewster,NE,0.085
Brewster,NY,4544.0
Brewster,OH,947.1
Brewster,WA,1991.6
Brewton,AL,482.3
Brian Head,UT,294.1
Briarcliff Manor,NY,0
Brice,OH,1140.0
Bricelyn,MN,1258.6
Briceville,TN,None
Brick,NJ,2919.4
Brickeys,AR,0
Bridge City,TX,1682.0
Bridgehampton,NY,130.0
Bridgeport,AL,852.5
Bridgeport,CA,26.0
Bridgeport,CT,8720.9
Bridgeport,IL,0
Bridgeport,MI,941.4
Bridgeport,NE,1343.5
Bridgeport,NJ,None
Bridgeport,NY,0
Bridgeport,OH,1336.5
Bridgeport,OR,0
Bridgeport,PA,0
Bridgeport,TX,1615.1
Bridgeport,WA,2294.3
Bridgeport,WV,774.6
Bridger,MT,885.0
Bridgeton,IN,None
Bridgeton,MO,791.1
Bridgeton,NC,298.0
Bridgeton,NJ,4102.5
Bridgeview,IL,3962.9
Bridgeville,CA,None
Bridgeville,DE,2560.0
Bridgeville,PA,0
Bridgewater Corners,VT,0
Bridgewater,CT,117.0
Bridgewater,IA,627.6
Bridgewater,MA,940.0
Bridgewater,ME,15.7
Bridgewater,NJ,535.9
Bridgewater,NY,0
Bridgewater,SD,435.4
Bridgewater,VA,2169.2
Bridgewater,VT,19.0
Bridgman,MI,790.0
Bridgton,ME,91.7
Bridport,VT,27.7
Brielle,NJ,2717.5
Brier Hill,NY,0
Brierfield,AL,0
Brigantine,NJ,1479.5
Briggs,TX,0
Briggsdale,CO,0
Briggsville,AR,0
Briggsville,WI,None
Brigham City,UT,761.0
Brighton,CO,1900.0
Brighton,IA,918.3
Brighton,IL,0
Brighton,MA,None
Brighton,MI,2091.0
Brighton,MO,0
Brighton,TN,627.8
Brightwaters,NY,0
Brightwood,OR,None
Brightwood,VA,0
Brilliant,AL,224.1
Brilliant,OH,0
Brillion,WI,1153.1
Brimfield,IL,0
Brimfield,MA,104.0
Brimley,MI,13.0
Brimson,MN,None
Bringhurst,IN,None
Brinkhaven,OH,0
Brinkley,AR,656.7
Brinklow,MD,0
Brinktown,MO,0
Brinnon,WA,81.3
